entity_id,name,role,department,person_id,room_id,timestamp,hour,day,weekday,next_room
E104164,Siddharth Gupta,student,CSE,S10897,AUD_5,2025-09-08 12:57:00,12,8,0,AUD_4
E104164,Siddharth Gupta,student,CSE,S10897,AUD_4,2025-09-08 14:16:00,14,8,0,ADMIN_1
E104164,Siddharth Gupta,student,CSE,S10897,ADMIN_1,2025-09-12 21:28:00,21,12,4,CAF
E104164,Siddharth Gupta,student,CSE,S10897,CAF,2025-09-18 23:34:51,23,18,3,LIB_ENT
E102167,Rohan Singh,student,ECE,S10902,LIB_5,2025-09-01 23:51:00,23,1,0,ENG
E102167,Rohan Singh,student,ECE,S10902,ENG,2025-09-05 18:41:00,18,5,4,LIB_3
E102167,Rohan Singh,student,ECE,S10902,LIB_3,2025-09-06 23:32:00,23,6,5,LIB_4
E102167,Rohan Singh,student,ECE,S10902,LIB_4,2025-09-16 00:20:30,0,16,1,LAB_101
E102167,Rohan Singh,student,ECE,S10902,LAB_101,2025-09-16 17:12:55,17,16,1,SEM_01
E102167,Rohan Singh,student,ECE,S10902,SEM_01,2025-09-24 10:33:00,10,24,2,LIB_1
E102167,Rohan Singh,student,ECE,S10902,LIB_1,2025-09-24 13:17:11,13,24,2,SEM_01
E102167,Rohan Singh,student,ECE,S10902,SEM_01,2025-09-24 13:26:00,13,24,2,ENG
E106502,Karan Gupta,student,CSE,S10909,LIB_1,2025-08-28 18:47:37,18,28,3,LIB_ENT
E106502,Karan Gupta,student,CSE,S10909,LIB_ENT,2025-09-01 16:28:37,16,1,0,LIB_ENT
E106502,Karan Gupta,student,CSE,S10909,LIB_ENT,2025-09-09 17:23:26,17,9,1,HOSTEL_4
E106502,Karan Gupta,student,CSE,S10909,HOSTEL_4,2025-09-12 04:24:00,4,12,4,SEM_01
E106502,Karan Gupta,student,CSE,S10909,SEM_01,2025-09-20 10:43:00,10,20,5,SEM_01
E102447,Siddharth Patel,student,Maths,S10915,LIB_3,2025-08-27 21:23:10,21,27,2,CAF
E102447,Siddharth Patel,student,Maths,S10915,CAF,2025-09-06 12:30:21,12,6,5,GYM
E102500,Rohan Desai,student,Maths,S10963,LAB_305,2025-08-29 13:15:00,13,29,4,LAB_305
E102500,Rohan Desai,student,Maths,S10963,LAB_305,2025-08-29 14:41:00,14,29,4,LIB_3
E102500,Rohan Desai,student,Maths,S10963,LIB_3,2025-08-30 21:38:42,21,30,5,ROOM_A2
E102500,Rohan Desai,student,Maths,S10963,ROOM_A2,2025-09-01 18:09:00,18,1,0,ROOM_A2
E102500,Rohan Desai,student,Maths,S10963,ROOM_A2,2025-09-01 20:57:00,20,1,0,LIB_4
E102500,Rohan Desai,student,Maths,S10963,LIB_4,2025-09-13 11:16:13,11,13,5,LAB_305
E102500,Rohan Desai,student,Maths,S10963,LAB_305,2025-09-14 14:25:00,14,14,6,LAB_305
E102500,Rohan Desai,student,Maths,S10963,LAB_305,2025-09-14 16:46:00,16,14,6,LAB_1
E102500,Rohan Desai,student,Maths,S10963,LAB_1,2025-09-17 16:58:00,16,17,2,LIB_2
E102500,Rohan Desai,student,Maths,S10963,LIB_2,2025-09-21 11:13:50,11,21,6,HOSTEL_4
E104160,Karan Rao,student,MECH,S10971,LIB_ENT,2025-08-27 09:55:42,9,27,2,LIB_ENT
E104160,Karan Rao,student,MECH,S10971,LIB_ENT,2025-09-05 02:53:39,2,5,4,ADMIN_5
E104160,Karan Rao,student,MECH,S10971,ADMIN_5,2025-09-14 02:17:54,2,14,6,LAB_101
E104160,Karan Rao,student,MECH,S10971,LAB_101,2025-09-22 22:21:00,22,22,0,LAB_101
E104160,Karan Rao,student,MECH,S10971,LAB_101,2025-09-23 00:07:00,0,23,1,LIB_ENT
E104160,Karan Rao,student,MECH,S10971,LIB_ENT,2025-09-24 16:13:00,16,24,2,LIB_ENT
E106417,Sana Rao,student,MECH,S10977,LAB_101,2025-08-27 00:51:00,0,27,2,LAB_101
E106417,Sana Rao,student,MECH,S10977,LAB_101,2025-08-27 03:28:00,3,27,2,LIB_1
E106417,Sana Rao,student,MECH,S10977,LIB_1,2025-09-05 10:18:54,10,5,4,LAB_305
E104380,Neha Gupta,student,MECH,S11010,GYM,2025-08-30 09:54:52,9,30,5,LAB_305
E104380,Neha Gupta,student,MECH,S11010,LAB_305,2025-09-01 21:19:14,21,1,0,CAF
E104380,Neha Gupta,student,MECH,S11010,CAF,2025-09-04 05:12:14,5,4,3,CAF
E103650,Aarav Sharma,student,CIVIL,S11084,LIB_4,2025-08-27 06:18:14,6,27,2,AUD_1
E103650,Aarav Sharma,student,CIVIL,S11084,AUD_1,2025-09-01 08:58:17,8,1,0,ADMIN_1
E106671,Siddharth Rao,student,EEE,S11100,LIB_3,2025-09-01 17:07:30,17,1,0,LIB_1
E106671,Siddharth Rao,student,EEE,S11100,LIB_1,2025-09-11 02:26:41,2,11,3,LAB_102
E106671,Siddharth Rao,student,EEE,S11100,LAB_102,2025-09-17 03:37:00,3,17,2,LAB_102
E106671,Siddharth Rao,student,EEE,S11100,LAB_102,2025-09-17 04:21:00,4,17,2,LAB_1
E106671,Siddharth Rao,student,EEE,S11100,LAB_1,2025-09-19 02:25:00,2,19,4,AUD_5
E100494,Rohan Sharma,student,Admin,S11110,LIB_1,2025-08-30 18:18:00,18,30,5,LIB_3
E100494,Rohan Sharma,student,Admin,S11110,LIB_3,2025-08-31 22:14:33,22,31,6,LIB_3
E100494,Rohan Sharma,student,Admin,S11110,LIB_3,2025-09-04 19:13:38,19,4,3,LAB_305
E100494,Rohan Sharma,student,Admin,S11110,LAB_305,2025-09-06 19:29:21,19,6,5,LIB_ENT
E100494,Rohan Sharma,student,Admin,S11110,LIB_ENT,2025-09-15 23:41:15,23,15,0,LAB_305
E100494,Rohan Sharma,student,Admin,S11110,LAB_305,2025-09-22 02:49:00,2,22,0,LAB_305
E101717,Aarav Patel,student,EEE,S11111,ADMIN_4,2025-08-28 09:53:58,9,28,3,LIB_5
E101717,Aarav Patel,student,EEE,S11111,LIB_5,2025-08-31 17:16:29,17,31,6,LIB_4
E101717,Aarav Patel,student,EEE,S11111,LIB_4,2025-09-16 23:21:46,23,16,1,CAF
E101717,Aarav Patel,student,EEE,S11111,CAF,2025-09-19 10:31:47,10,19,4,CAF
E101717,Aarav Patel,student,EEE,S11111,CAF,2025-09-19 16:21:00,16,19,4,LIB_1
E101717,Aarav Patel,student,EEE,S11111,LIB_1,2025-09-23 07:05:54,7,23,1,SEM_01
E101717,Aarav Patel,student,EEE,S11111,SEM_01,2025-09-23 21:08:00,21,23,1,SEM_01
E104123,Sana Malhotra,student,Admin,S11191,AUD_3,2025-08-28 19:17:00,19,28,3,AUD_5
E104123,Sana Malhotra,student,Admin,S11191,AUD_5,2025-09-07 02:47:11,2,7,6,LAB_102
E104123,Sana Malhotra,student,Admin,S11191,LAB_102,2025-09-19 02:32:00,2,19,4,LAB_102
E104123,Sana Malhotra,student,Admin,S11191,LAB_102,2025-09-19 05:20:00,5,19,4,LIB_3
E106892,Neha Gupta,student,BIO,S11215,ROOM_A1,2025-09-01 18:00:00,18,1,0,ROOM_A1
E106892,Neha Gupta,student,BIO,S11215,ROOM_A1,2025-09-01 19:16:00,19,1,0,HOSTEL_2
E106892,Neha Gupta,student,BIO,S11215,HOSTEL_2,2025-09-08 09:49:00,9,8,0,GYM
E106892,Neha Gupta,student,BIO,S11215,GYM,2025-09-10 02:52:43,2,10,2,CAF
E106892,Neha Gupta,student,BIO,S11215,CAF,2025-09-11 08:11:00,8,11,3,SEM_01
E106892,Neha Gupta,student,BIO,S11215,SEM_01,2025-09-21 13:59:00,13,21,6,SEM_01
E100465,Ananya Gupta,student,BIO,S11256,LIB_5,2025-08-30 23:12:30,23,30,5,AUD_5
E100465,Ananya Gupta,student,BIO,S11256,AUD_5,2025-09-02 00:59:00,0,2,1,AUD_3
E100465,Ananya Gupta,student,BIO,S11256,AUD_3,2025-09-02 03:16:00,3,2,1,AUD_5
E100465,Ananya Gupta,student,BIO,S11256,AUD_5,2025-09-07 11:19:00,11,7,6,ENG
E100465,Ananya Gupta,student,BIO,S11256,ENG,2025-09-08 07:34:00,7,8,0,LAB_101
E100465,Ananya Gupta,student,BIO,S11256,LAB_101,2025-09-10 06:59:20,6,10,2,LAB_101
E105635,Aarav Mehta,student,Chemistry,S11261,LAB_101,2025-08-30 14:34:00,14,30,5,LAB_101
E105635,Aarav Mehta,student,Chemistry,S11261,LAB_101,2025-08-30 15:38:00,15,30,5,GYM
E105635,Aarav Mehta,student,Chemistry,S11261,GYM,2025-09-03 15:00:21,15,3,2,LAB_101
E100654,Karan Rao,student,CSE,S11267,CAF,2025-08-27 03:27:20,3,27,2,ROOM_A2
E100654,Karan Rao,student,CSE,S11267,ROOM_A2,2025-09-04 23:48:00,23,4,3,ROOM_A2
E100654,Karan Rao,student,CSE,S11267,ROOM_A2,2025-09-05 00:56:00,0,5,4,AUD_3
E100654,Karan Rao,student,CSE,S11267,AUD_3,2025-09-05 18:37:59,18,5,4,AUD_5
E100654,Karan Rao,student,CSE,S11267,AUD_5,2025-09-06 04:04:22,4,6,5,SEM_01
E100654,Karan Rao,student,CSE,S11267,SEM_01,2025-09-07 12:17:00,12,7,6,SEM_01
E100654,Karan Rao,student,CSE,S11267,SEM_01,2025-09-07 13:17:00,13,7,6,LAB_305
E100654,Karan Rao,student,CSE,S11267,LAB_305,2025-09-08 04:19:46,4,8,0,LAB_305
E100654,Karan Rao,student,CSE,S11267,LAB_305,2025-09-09 23:13:00,23,9,1,LAB_305
E100654,Karan Rao,student,CSE,S11267,LAB_305,2025-09-10 00:43:00,0,10,2,LIB_1
E103705,Rohan Singh,student,CSE,S11267_1,ADMIN_3,2025-08-28 20:20:56,20,28,3,GYM
E103705,Rohan Singh,student,CSE,S11267_1,GYM,2025-08-29 20:16:00,20,29,4,GYM
E103705,Rohan Singh,student,CSE,S11267_1,GYM,2025-09-02 02:35:35,2,2,1,LAB_305
E103705,Rohan Singh,student,CSE,S11267_1,LAB_305,2025-09-02 12:26:20,12,2,1,LAB_305
E103705,Rohan Singh,student,CSE,S11267_1,LAB_305,2025-09-12 04:07:20,4,12,4,LIB_4
E102045,Rohan Sharma,student,Chemistry,S11287,AUD_3,2025-09-13 09:01:00,9,13,5,AUD_2
E102045,Rohan Sharma,student,Chemistry,S11287,AUD_2,2025-09-13 11:46:00,11,13,5,HOSTEL_4
E106835,Divya Rao,student,EEE,S11295,LIB_5,2025-08-31 09:52:32,9,31,6,LAB_305
E106835,Divya Rao,student,EEE,S11295,LAB_305,2025-09-04 03:36:00,3,4,3,LAB_305
E106835,Divya Rao,student,EEE,S11295,LAB_305,2025-09-04 06:13:00,6,4,3,LAB_3
E106835,Divya Rao,student,EEE,S11295,LAB_3,2025-09-07 12:21:00,12,7,6,ROOM_A2
E106835,Divya Rao,student,EEE,S11295,ROOM_A2,2025-09-09 19:00:00,19,9,1,ROOM_A2
E106682,Ananya Malhotra,student,BIO,S11333,LIB_4,2025-08-27 06:30:00,6,27,2,ADMIN_1
E106682,Ananya Malhotra,student,BIO,S11333,ADMIN_1,2025-09-14 07:30:00,7,14,6,LIB_3
E106682,Ananya Malhotra,student,BIO,S11333,LIB_3,2025-09-14 09:34:00,9,14,6,LIB_ENT
E106682,Ananya Malhotra,student,BIO,S11333,LIB_ENT,2025-09-19 21:05:48,21,19,4,LIB_5
E103486,Aarav Iyer,student,MECH,S11353,AUD_4,2025-09-08 08:28:00,8,8,0,LAB_1
E103486,Aarav Iyer,student,MECH,S11353,LAB_1,2025-09-21 12:55:00,12,21,6,LIB_4
E104345,Siddharth Kumar,student,Physics,S11366,ENG,2025-09-05 19:02:00,19,5,4,CAF
E104345,Siddharth Kumar,student,Physics,S11366,CAF,2025-09-06 10:14:16,10,6,5,SEM_01
E104345,Siddharth Kumar,student,Physics,S11366,SEM_01,2025-09-17 07:59:00,7,17,2,SEM_01
E103629,Sana Singh,student,ECE,S11367,ENG,2025-08-30 07:57:00,7,30,5,ADMIN_1
E103629,Sana Singh,student,ECE,S11367,ADMIN_1,2025-09-06 03:51:00,3,6,5,CAF
E103629,Sana Singh,student,ECE,S11367,CAF,2025-09-06 04:56:00,4,6,5,LIB_1
E103629,Sana Singh,student,ECE,S11367,LIB_1,2025-09-11 17:23:51,17,11,3,LIB_1
E103629,Sana Singh,student,ECE,S11367,LIB_1,2025-09-14 11:05:00,11,14,6,AUD_3
E103629,Sana Singh,student,ECE,S11367,AUD_3,2025-09-16 22:05:51,22,16,1,LIB_ENT
E103629,Sana Singh,student,ECE,S11367,LIB_ENT,2025-09-17 03:04:08,3,17,2,HOSTEL_5
E103629,Sana Singh,student,ECE,S11367,HOSTEL_5,2025-09-17 03:34:14,3,17,2,GYM
E103629,Sana Singh,student,ECE,S11367,GYM,2025-09-19 17:15:46,17,19,4,LIB_ENT
E105007,Divya Patel,student,Maths,S11371,AUD_2,2025-09-05 04:56:52,4,5,4,LAB_102
E105007,Divya Patel,student,Maths,S11371,LAB_102,2025-09-10 17:51:00,17,10,2,LAB_102
E105007,Divya Patel,student,Maths,S11371,LAB_102,2025-09-10 20:01:00,20,10,2,LAB_305
E105007,Divya Patel,student,Maths,S11371,LAB_305,2025-09-16 16:53:00,16,16,1,LAB_305
E100828,Ananya Desai,student,EEE,S11383,LIB_2,2025-08-27 16:32:10,16,27,2,LIB_ENT
E100828,Ananya Desai,student,EEE,S11383,LIB_ENT,2025-09-04 22:51:45,22,4,3,CAF
E100828,Ananya Desai,student,EEE,S11383,CAF,2025-09-07 07:31:00,7,7,6,LIB_1
E100828,Ananya Desai,student,EEE,S11383,LIB_1,2025-09-14 22:17:52,22,14,6,AUD_1
E100828,Ananya Desai,student,EEE,S11383,AUD_1,2025-09-17 00:54:00,0,17,2,CAF
E100828,Ananya Desai,student,EEE,S11383,CAF,2025-09-17 01:15:00,1,17,2,LIB_1
E103255,Ananya Malhotra,student,CSE,S11386,LAB_102,2025-08-30 18:19:00,18,30,5,LAB_102
E103255,Ananya Malhotra,student,CSE,S11386,LAB_102,2025-08-30 19:10:00,19,30,5,ADMIN_1
E103255,Ananya Malhotra,student,CSE,S11386,ADMIN_1,2025-09-01 08:16:00,8,1,0,HOSTEL_3
E103255,Ananya Malhotra,student,CSE,S11386,HOSTEL_3,2025-09-09 13:26:00,13,9,1,LIB_5
E103255,Ananya Malhotra,student,CSE,S11386,LIB_5,2025-09-09 13:52:45,13,9,1,LIB_2
E103255,Ananya Malhotra,student,CSE,S11386,LIB_2,2025-09-15 18:33:17,18,15,0,AUD_5
E102479,Siddharth Singh,student,Physics,S11430,ADMIN_5,2025-08-27 21:17:00,21,27,2,SEM_01
E102479,Siddharth Singh,student,Physics,S11430,SEM_01,2025-08-28 03:20:00,3,28,3,SEM_01
E102479,Siddharth Singh,student,Physics,S11430,SEM_01,2025-08-28 05:42:00,5,28,3,SEM_01
E102479,Siddharth Singh,student,Physics,S11430,SEM_01,2025-08-30 01:42:00,1,30,5,SEM_01
E102479,Siddharth Singh,student,Physics,S11430,SEM_01,2025-08-30 03:49:00,3,30,5,ROOM_A2
E102479,Siddharth Singh,student,Physics,S11430,ROOM_A2,2025-09-08 17:42:00,17,8,0,ROOM_A2
E102479,Siddharth Singh,student,Physics,S11430,ROOM_A2,2025-09-08 19:52:00,19,8,0,LAB_305
E102479,Siddharth Singh,student,Physics,S11430,LAB_305,2025-09-15 01:10:00,1,15,0,LAB_305
E102479,Siddharth Singh,student,Physics,S11430,LAB_305,2025-09-15 02:05:00,2,15,0,LIB_ENT
E102479,Siddharth Singh,student,Physics,S11430,LIB_ENT,2025-09-18 07:59:00,7,18,3,LAB_305
E103274,Ananya Mehta,student,BIO,S11448,LIB_5,2025-09-14 10:54:33,10,14,6,SEM_01
E103274,Ananya Mehta,student,BIO,S11448,SEM_01,2025-09-14 22:43:00,22,14,6,SEM_01
E103274,Ananya Mehta,student,BIO,S11448,SEM_01,2025-09-15 01:36:00,1,15,0,LAB_101
E103274,Ananya Mehta,student,BIO,S11448,LAB_101,2025-09-18 06:30:12,6,18,3,LAB_102
E103274,Ananya Mehta,student,BIO,S11448,LAB_102,2025-09-21 16:13:00,16,21,6,LAB_102
E106911,Neha Patel,student,Chemistry,S11459,LIB_1,2025-09-01 00:48:25,0,1,0,LAB_305
E106911,Neha Patel,student,Chemistry,S11459,LAB_305,2025-09-14 07:21:00,7,14,6,LAB_305
E106911,Neha Patel,student,Chemistry,S11459,LAB_305,2025-09-14 09:23:00,9,14,6,LIB_4
E106911,Neha Patel,student,Chemistry,S11459,LIB_4,2025-09-19 17:04:06,17,19,4,LAB_101
E106911,Neha Patel,student,Chemistry,S11459,LAB_101,2025-09-22 13:50:00,13,22,0,LAB_101
E100721,Rohan Iyer,student,BIO,S11461,LAB_305,2025-08-28 00:00:00,0,28,3,LAB_305
E100721,Rohan Iyer,student,BIO,S11461,LAB_305,2025-08-28 02:57:00,2,28,3,AUD_5
E100721,Rohan Iyer,student,BIO,S11461,AUD_5,2025-09-02 20:57:00,20,2,1,LIB_1
E100721,Rohan Iyer,student,BIO,S11461,LIB_1,2025-09-07 03:52:49,3,7,6,AUD_3
E100721,Rohan Iyer,student,BIO,S11461,AUD_3,2025-09-07 06:24:00,6,7,6,LAB_101
E100721,Rohan Iyer,student,BIO,S11461,LAB_101,2025-09-07 19:59:00,19,7,6,LAB_101
E100721,Rohan Iyer,student,BIO,S11461,LAB_101,2025-09-07 22:19:00,22,7,6,ENG
E102565,Priya Sharma,student,Physics,S11467,HOSTEL_1,2025-08-27 00:56:39,0,27,2,LIB_2
E102565,Priya Sharma,student,Physics,S11467,LIB_2,2025-08-29 17:04:49,17,29,4,LAB_305
E102565,Priya Sharma,student,Physics,S11467,LAB_305,2025-08-30 14:21:00,14,30,5,LIB_ENT
E102565,Priya Sharma,student,Physics,S11467,LIB_ENT,2025-09-05 16:39:17,16,5,4,CAF
E102565,Priya Sharma,student,Physics,S11467,CAF,2025-09-09 08:08:39,8,9,1,LIB_ENT
E104571,Karan Desai,student,Maths,S11467_1,LIB_2,2025-08-27 03:44:37,3,27,2,ROOM_A2
E104571,Karan Desai,student,Maths,S11467_1,ROOM_A2,2025-09-01 04:25:00,4,1,0,ROOM_A2
E104571,Karan Desai,student,Maths,S11467_1,ROOM_A2,2025-09-01 05:39:00,5,1,0,AUD_3
E104571,Karan Desai,student,Maths,S11467_1,AUD_3,2025-09-02 09:07:00,9,2,1,AUD_2
E104571,Karan Desai,student,Maths,S11467_1,AUD_2,2025-09-02 10:12:00,10,2,1,CAF
E104571,Karan Desai,student,Maths,S11467_1,CAF,2025-09-09 16:23:00,16,9,1,ENG
E104571,Karan Desai,student,Maths,S11467_1,ENG,2025-09-22 09:41:00,9,22,0,AUD_1
E104571,Karan Desai,student,Maths,S11467_1,AUD_1,2025-09-22 11:41:00,11,22,0,SEM_01
E104571,Karan Desai,student,Maths,S11467_1,SEM_01,2025-09-23 01:55:00,1,23,1,SEM_01
E100358,Siddharth Patel,student,Admin,S11498,ADMIN_5,2025-09-02 12:14:00,12,2,1,LAB_305
E100358,Siddharth Patel,student,Admin,S11498,LAB_305,2025-09-03 09:20:00,9,3,2,LAB_305
E100358,Siddharth Patel,student,Admin,S11498,LAB_305,2025-09-03 10:44:00,10,3,2,LIB_2
E100358,Siddharth Patel,student,Admin,S11498,LIB_2,2025-09-10 23:22:44,23,10,2,LIB_ENT
E100358,Siddharth Patel,student,Admin,S11498,LIB_ENT,2025-09-16 14:34:00,14,16,1,CAF
E100358,Siddharth Patel,student,Admin,S11498,CAF,2025-09-17 09:37:29,9,17,2,ROOM_A1
E100358,Siddharth Patel,student,Admin,S11498,ROOM_A1,2025-09-19 09:40:00,9,19,4,ROOM_A1
E100358,Siddharth Patel,student,Admin,S11498,ROOM_A1,2025-09-19 10:57:00,10,19,4,SEM_01
E100358,Siddharth Patel,student,Admin,S11498,SEM_01,2025-09-19 21:30:00,21,19,4,SEM_01
E104477,Neha Desai,student,Chemistry,S11540,LIB_ENT,2025-08-29 08:01:00,8,29,4,LIB_3
E104477,Neha Desai,student,Chemistry,S11540,LIB_3,2025-09-16 23:26:28,23,16,1,LAB_101
E104477,Neha Desai,student,Chemistry,S11540,LAB_101,2025-09-20 09:16:00,9,20,5,GYM
E100800,Ishaan Gupta,student,CSE,S11549,ENG,2025-08-29 05:33:00,5,29,4,AUD_4
E100800,Ishaan Gupta,student,CSE,S11549,AUD_4,2025-09-10 19:14:00,19,10,2,HOSTEL_5
E100800,Ishaan Gupta,student,CSE,S11549,HOSTEL_5,2025-09-16 06:16:00,6,16,1,LIB_4
E103627,Ishaan Kumar,student,Chemistry,S11558,LIB_3,2025-08-28 11:49:56,11,28,3,LIB_ENT
E103627,Ishaan Kumar,student,Chemistry,S11558,LIB_ENT,2025-09-02 12:11:57,12,2,1,LIB_ENT
E103627,Ishaan Kumar,student,Chemistry,S11558,LIB_ENT,2025-09-03 23:29:00,23,3,2,HOSTEL_2
E103627,Ishaan Kumar,student,Chemistry,S11558,HOSTEL_2,2025-09-05 08:46:25,8,5,4,ADMIN_1
E103627,Ishaan Kumar,student,Chemistry,S11558,ADMIN_1,2025-09-09 13:43:00,13,9,1,HOSTEL_5
E103627,Ishaan Kumar,student,Chemistry,S11558,HOSTEL_5,2025-09-17 16:59:00,16,17,2,HOSTEL_3
E103627,Ishaan Kumar,student,Chemistry,S11558,HOSTEL_3,2025-09-18 14:42:08,14,18,3,LIB_ENT
E103685,Priya Sharma,student,Admin,S11615,LAB_101,2025-09-04 07:23:00,7,4,3,ADMIN_4
E103685,Priya Sharma,student,Admin,S11615,ADMIN_4,2025-09-05 07:57:41,7,5,4,LIB_ENT
E103685,Priya Sharma,student,Admin,S11615,LIB_ENT,2025-09-07 06:19:02,6,7,6,LAB_305
E101945,Siddharth Iyer,student,Admin,S11617,HOSTEL_4,2025-08-28 15:25:10,15,28,3,LAB_305
E101945,Siddharth Iyer,student,Admin,S11617,LAB_305,2025-08-29 12:21:00,12,29,4,AUD_4
E101945,Siddharth Iyer,student,Admin,S11617,AUD_4,2025-09-17 07:08:00,7,17,2,AUD_1
E102347,Neha Sharma,student,Maths,S11648,ADMIN_1,2025-08-31 00:44:00,0,31,6,LIB_4
E102347,Neha Sharma,student,Maths,S11648,LIB_4,2025-09-14 12:36:47,12,14,6,ENG
E102347,Neha Sharma,student,Maths,S11648,ENG,2025-09-15 06:50:00,6,15,0,LAB_305
E102347,Neha Sharma,student,Maths,S11648,LAB_305,2025-09-21 19:25:00,19,21,6,LAB_305
E106644,Neha Desai,student,EEE,S11648_1,LIB_1,2025-09-02 17:18:39,17,2,1,LIB_4
E106644,Neha Desai,student,EEE,S11648_1,LIB_4,2025-09-06 23:18:00,23,6,5,LAB_3
E106644,Neha Desai,student,EEE,S11648_1,LAB_3,2025-09-12 09:50:00,9,12,4,LAB_101
E106644,Neha Desai,student,EEE,S11648_1,LAB_101,2025-09-12 22:32:53,22,12,4,AUD_1
E106432,Sana Desai,student,Physics,S11652,LIB_ENT,2025-09-01 15:25:19,15,1,0,CAF
E106432,Sana Desai,student,Physics,S11652,CAF,2025-09-03 03:45:42,3,3,2,LAB_101
E106432,Sana Desai,student,Physics,S11652,LAB_101,2025-09-06 08:24:00,8,6,5,LAB_101
E106432,Sana Desai,student,Physics,S11652,LAB_101,2025-09-06 09:37:00,9,6,5,AUD_4
E106432,Sana Desai,student,Physics,S11652,AUD_4,2025-09-13 21:19:00,21,13,5,AUD_5
E106432,Sana Desai,student,Physics,S11652,AUD_5,2025-09-13 23:52:00,23,13,5,LIB_5
E104550,Karan Malhotra,student,CIVIL,S11686,LIB_ENT,2025-08-30 07:51:00,7,30,5,LAB_101
E104550,Karan Malhotra,student,CIVIL,S11686,LAB_101,2025-09-10 18:01:00,18,10,2,LAB_101
E104550,Karan Malhotra,student,CIVIL,S11686,LAB_101,2025-09-10 18:43:00,18,10,2,ROOM_A2
E104550,Karan Malhotra,student,CIVIL,S11686,ROOM_A2,2025-09-12 18:11:00,18,12,4,ROOM_A2
E104550,Karan Malhotra,student,CIVIL,S11686,ROOM_A2,2025-09-12 18:47:00,18,12,4,LIB_ENT
E104550,Karan Malhotra,student,CIVIL,S11686,LIB_ENT,2025-09-15 02:44:20,2,15,0,ENG
E104550,Karan Malhotra,student,CIVIL,S11686,ENG,2025-09-18 18:22:00,18,18,3,LAB_101
E104550,Karan Malhotra,student,CIVIL,S11686,LAB_101,2025-09-20 03:56:01,3,20,5,GYM
E106675,Neha Rao,student,MECH,S11686_1,HOSTEL_4,2025-09-08 06:02:53,6,8,0,AUD_2
E106675,Neha Rao,student,MECH,S11686_1,AUD_2,2025-09-18 03:25:20,3,18,3,CAF
E105842,Rohan Singh,student,Admin,S11702,ADMIN_2,2025-09-12 18:56:00,18,12,4,ADMIN_1
E105842,Rohan Singh,student,Admin,S11702,ADMIN_1,2025-09-16 07:53:00,7,16,1,ADMIN_1
E100866,Ananya Singh,student,ECE,S11715,LIB_ENT,2025-09-03 08:44:07,8,3,2,ROOM_A2
E100866,Ananya Singh,student,ECE,S11715,ROOM_A2,2025-09-07 11:14:00,11,7,6,ROOM_A2
E100866,Ananya Singh,student,ECE,S11715,ROOM_A2,2025-09-07 12:23:00,12,7,6,ADMIN_4
E100866,Ananya Singh,student,ECE,S11715,ADMIN_4,2025-09-14 17:02:56,17,14,6,HOSTEL_5
E100866,Ananya Singh,student,ECE,S11715,HOSTEL_5,2025-09-20 12:18:00,12,20,5,AUD_5
E100866,Ananya Singh,student,ECE,S11715,AUD_5,2025-09-22 06:10:43,6,22,0,HOSTEL_4
E100866,Ananya Singh,student,ECE,S11715,HOSTEL_4,2025-09-22 15:59:07,15,22,0,LIB_ENT
E104247,Karan Rao,student,BIO,S11720,LIB_3,2025-08-31 22:19:37,22,31,6,LIB_ENT
E104247,Karan Rao,student,BIO,S11720,LIB_ENT,2025-09-19 04:18:00,4,19,4,AUD_2
E105177,Siddharth Desai,student,CIVIL,S11728,AUD_5,2025-08-28 01:29:00,1,28,3,AUD_5
E105177,Siddharth Desai,student,CIVIL,S11728,AUD_5,2025-08-28 04:00:00,4,28,3,LAB_102
E105177,Siddharth Desai,student,CIVIL,S11728,LAB_102,2025-08-30 22:39:00,22,30,5,LAB_102
E105177,Siddharth Desai,student,CIVIL,S11728,LAB_102,2025-08-31 01:15:00,1,31,6,HOSTEL_2
E105177,Siddharth Desai,student,CIVIL,S11728,HOSTEL_2,2025-08-31 15:24:57,15,31,6,LIB_3
E105177,Siddharth Desai,student,CIVIL,S11728,LIB_3,2025-09-01 18:08:49,18,1,0,LAB_101
E105177,Siddharth Desai,student,CIVIL,S11728,LAB_101,2025-09-04 01:01:15,1,4,3,LAB_305
E105177,Siddharth Desai,student,CIVIL,S11728,LAB_305,2025-09-05 22:40:38,22,5,4,LIB_2
E105177,Siddharth Desai,student,CIVIL,S11728,LIB_2,2025-09-06 11:41:00,11,6,5,LIB_ENT
E105177,Siddharth Desai,student,CIVIL,S11728,LIB_ENT,2025-09-17 22:28:35,22,17,2,ROOM_A1
E105177,Siddharth Desai,student,CIVIL,S11728,ROOM_A1,2025-09-20 12:31:00,12,20,5,ROOM_A1
E104222,Priya Patel,student,Chemistry,S11739,LIB_2,2025-09-04 11:55:16,11,4,3,HOSTEL_2
E104222,Priya Patel,student,Chemistry,S11739,HOSTEL_2,2025-09-15 00:14:00,0,15,0,LIB_5
E101290,Karan Iyer,student,MECH,S11818,LIB_ENT,2025-08-30 06:49:00,6,30,5,ROOM_A2
E101290,Karan Iyer,student,MECH,S11818,ROOM_A2,2025-09-13 13:05:00,13,13,5,ROOM_A2
E101290,Karan Iyer,student,MECH,S11818,ROOM_A2,2025-09-13 14:12:00,14,13,5,HOSTEL_1
